key,substructure,enrichment_strong,odds_ratio,fisher_pvalue_bh,neg_log10_fisher_bh,strong_specificity,support,count_strong,count_weak,count_inactive,dominant_class,category,sig_fdr,pA_effect,pA_sig,pA_spec,S_stat,disc2,share2,freq2,freq0,freq1,S_shap,_merge,evidence,consensus,label
cc(O)c(c(c)=O)c(c)o,cc(O)c(c(c)=O)c(c)o,0.0,0.0693416499868112,0.0138208138650921,1.8594663819465296,0.0,0.0,0.0,5.0,33.0,0.0,Neutral_Balanced,True,0.18254603682946358,0.8022417934347478,0.18254603682946358,0.38911128903122494,4.1e-05,0.0334,1.0,2.0,0.0,0.6024305555555556,both,BOTH,0.48416167756651207,cc(O)c(c(c)=O)c(c)o
CCCC(=O)O,CCCC(=O)O,0.0,0.0547980637771126,0.0027848855190317,2.5551926530844,0.0,0.0,0.0,2.0,46.0,0.0,VeryNegative_InactiveEnriched,True,0.18254603682946358,0.8342674139311449,0.18254603682946358,0.3997864958633573,8e-06,0.0038,2.0,12.0,2.0,0.5861545138888888,both,BOTH,0.4840833183886101,CCCC(=O)O
s,s,1.669947307855369,2.1312615441155502,4.471259000047512e-06,5.349570172665275,0.2594936708860759,0.0304832713754646,82.0,81.0,153.0,0.0,Medium_StrongEnriched,True,0.7445956765412329,0.9191353082465973,0.7445956765412329,0.8027755537763545,0.0,0.0,0.0,1.0,42.0,0.2903645833333333,both,BOTH,0.48280181149458945,s
nc(N)s,nc(N)s,1.9721407624633431,2.501704717103276,0.0118726219418249,1.9254533611530025,0.3064516129032258,0.0070631970260223,19.0,28.0,15.0,1.0,Medium_StrongEnriched,True,0.7910328262610088,0.8054443554843875,0.7910328262610088,0.7958366693354684,0.0,0.0,0.0,0.0,1.0,0.2903645833333333,both,BOTH,0.4807107060311649,nc(N)s
ccc(cc)-c(c)o,ccc(cc)-c(c)o,0.0,0.0584898971995746,0.004152124378482,2.3817296455065744,0.0,0.0,0.0,9.0,36.0,0.0,Neutral_Balanced,True,0.18254603682946358,0.8254603682946358,0.18254603682946358,0.396850813984521,3e-06,0.0028,1.0,0.0,3.0,0.5815972222222222,both,BOTH,0.48042411580813177,ccc(cc)-c(c)o
ccc(N)c(c)-c,c-c(c)c(N)cc,2.3709393099974814,3.2959902794653706,0.07461794225186,1.127156731722215,0.3684210526315789,0.0026022304832713,7.0,5.0,7.0,0.0,Medium_StrongEnriched,False,0.8270616493194556,0.7293835068054444,0.8270616493194556,0.7945022684814518,0.0,0.0,0.0,0.0,17.0,0.2903645833333333,both,BOTH,0.48030752663788734,c-c(c)c(N)cc
cc(c)CN(C)C,CN(C)Cc(c)c,2.7580314422419683,4.246423318625484,0.2283820215674583,0.6413380871221691,0.4285714285714285,0.0011152416356877,3.0,0.0,4.0,0.0,Medium_StrongEnriched,False,0.8722978382706165,0.6329063250600481,0.8722978382706165,0.792500667200427,0.0,0.0,0.0,2.0,16.0,0.2903645833333333,both,BOTH,0.47970212217900454,CN(C)Cc(c)c
ccc(C)c(c)N,ccc(C)c(c)N,2.475156422524844,3.543566398748133,0.1347233258319148,0.8705572045512263,0.3846153846153846,0.0018587360594795,5.0,4.0,4.0,2.0,Medium_StrongEnriched,False,0.8382706164931946,0.6985588470776621,0.8382706164931946,0.7917000266880171,0.0,0.0,0.0,6.0,1.0,0.2903645833333333,both,BOTH,0.4794597463544306,ccc(C)c(c)N
cSC,cSC,1.7827815854131643,2.2145264130602187,0.0006813148382052,3.1666521525540694,0.277027027027027,0.0152416356877323,41.0,28.0,79.0,0.0,Medium_StrongEnriched,True,0.7606084867894315,0.8502802241793435,0.7606084867894315,0.7904990659194021,0.0,0.0,0.0,15.0,5.0,0.2903645833333333,both,BOTH,0.4790959527078854,cSC
CC(C)CCN,CC(C)CCN,0.0,0.0940912616068247,0.0618407179640091,1.2087254769487656,0.0,0.0,0.0,10.0,18.0,0.0,Neutral_Balanced,False,0.18254603682946358,0.7365892714171337,0.18254603682946358,0.3672271150253536,0.000133,0.0135,1.0,0.0,22.0,0.6219618055555556,both,BOTH,0.4779134226092908,CC(C)CCN
CO[C@H](CO)[C@H](C)O,CO[C@H](CO)[C@H](C)O,0.0,0.2574386982989133,0.624428810259094,0.2045170674163206,0.0,0.0,0.0,3.0,7.0,0.0,Neutral_Balanced,False,0.18254603682946358,0.40392313851080863,0.18254603682946358,0.2563384040565786,0.031363,1.0,8.0,0.0,0.0,0.890625,both,BOTH,0.47780894833907234,CO[C@H](CO)[C@H](C)O
cc(C)c(O)c(c)O,Cc(c)c(O)c(c)O,0.7150451887293992,0.9571680169073618,1.0,-0.0,0.1111111111111111,0.0003717472118959,1.0,4.0,4.0,0.0,Neutral_Balanced,False,0.5232185748598879,0.07606084867894315,0.5232185748598879,0.37416599946623963,5e-05,0.0223,1.0,6.0,0.0,0.6052517361111112,both,BOTH,0.47588299062972467,Cc(c)c(O)c(c)O
cc(c)/C=C(/C)S,C/C(S)=C/c(c)c,0.0,0.1096481603394045,0.1381808819359198,0.8595520397699349,0.0,0.0,0.0,12.0,12.0,0.0,Neutral_Balanced,False,0.18254603682946358,0.6941553242594075,0.18254603682946358,0.35308246597277826,0.000327,0.4097,1.0,1.0,0.0,0.6393229166666666,both,BOTH,0.47511441987123026,C/C(S)=C/c(c)c
ccc(F)c(c)F,ccc(F)c(c)F,0.0,0.07751978252212,0.0293572089951024,1.5322852353922911,0.0,0.0,0.0,0.0,34.0,0.0,Negative_InactiveOnly,True,0.18254603682946358,0.765812650120096,0.18254603682946358,0.3769682412596744,2.6e-05,0.0039,2.0,35.0,0.0,0.5954861111111112,both,BOTH,0.473792519991735,ccc(F)c(c)F
cc(c)CNC,cc(c)CNC,0.0,0.1312760439432351,0.1803078066922682,0.7439854694507722,0.0,0.0,0.0,6.0,14.0,0.0,Neutral_Balanced,False,0.18254603682946358,0.6613290632506005,0.18254603682946358,0.34214037896984256,0.000406,0.0251,7.0,15.0,6.0,0.64453125,both,BOTH,0.4695957475668901,cc(c)CNC
ccc(c(c)c)N(C)C,ccc(c(c)c)N(C)C,2.4132775119617222,3.472814790504321,0.2956297726768292,0.5292518305676541,0.375,0.0011152416356877,3.0,2.0,3.0,0.0,Medium_StrongEnriched,False,0.8326661329063251,0.6044835868694955,0.8326661329063251,0.7566052842273819,0.0,0.0,0.0,0.0,8.0,0.2903645833333333,both,BOTH,0.4687124684734576,ccc(c(c)c)N(C)C
cNC(C)=O,cNC(C)=O,2.4132775119617222,3.472814790504321,0.2956297726768292,0.5292518305676541,0.375,0.0011152416356877,3.0,0.0,5.0,0.0,Medium_StrongEnriched,False,0.8326661329063251,0.6044835868694955,0.8326661329063251,0.7566052842273819,0.0,0.0,0.0,8.0,0.0,0.2903645833333333,both,BOTH,0.4687124684734576,cNC(C)=O
CON(C(c)=O)C(C)N,cC(=O)N(OC)C(C)N,2.4132775119617222,3.472814790504321,0.2956297726768292,0.5292518305676541,0.375,0.0011152416356877,3.0,1.0,4.0,0.0,Medium_StrongEnriched,False,0.8326661329063251,0.6044835868694955,0.8326661329063251,0.7566052842273819,0.0,0.0,0.0,1.0,0.0,0.2903645833333333,both,BOTH,0.4687124684734576,cC(=O)N(OC)C(C)N
CON(C(c)=O)[C@@H](C)N,cC(=O)N(OC)[C@@H](C)N,2.4132775119617222,3.472814790504321,0.2956297726768292,0.5292518305676541,0.375,0.0011152416356877,3.0,1.0,4.0,0.0,Medium_StrongEnriched,False,0.8326661329063251,0.6044835868694955,0.8326661329063251,0.7566052842273819,0.0,0.0,0.0,1.0,0.0,0.2903645833333333,both,BOTH,0.4687124684734576,cC(=O)N(OC)[C@@H](C)N
CNC(=O)CO,CNC(=O)CO,2.4132775119617222,3.472814790504321,0.2956297726768292,0.5292518305676541,0.375,0.0011152416356877,3.0,3.0,2.0,1.0,Medium_StrongEnriched,False,0.8326661329063251,0.6044835868694955,0.8326661329063251,0.7566052842273819,0.0,0.0,0.0,0.0,5.0,0.2903645833333333,both,BOTH,0.4687124684734576,CNC(=O)CO
cc(c)CS,cc(c)CS,2.145135566188197,2.8660678297921347,0.2045947035368645,0.6891056133144097,0.3333333333333333,0.0018587360594795,5.0,8.0,2.0,1.0,Medium_StrongEnriched,False,0.8090472377902321,0.644115292233787,0.8090472377902321,0.7540699226047504,0.0,0.0,0.0,0.0,1.0,0.2903645833333333,both,BOTH,0.4679264887579322,cc(c)CS
cc(s)C(=O)NC,cc(s)C(=O)NC,0.0,0.2846632710809281,0.624428810259094,0.2045170674163206,0.0,0.0,0.0,0.0,9.0,0.0,Negative_InactiveOnly,False,0.18254603682946358,0.40392313851080863,0.18254603682946358,0.2563384040565786,0.011869,1.0,4.0,0.0,0.0,0.8524305555555556,both,BOTH,0.4674512682410582,cc(s)C(=O)NC
C=NNc(c)c,C=N/Nc(c)c,0.0,0.1455972101133391,0.2585884938801472,0.5873908033362606,0.0,0.0,0.0,5.0,13.0,0.0,Neutral_Balanced,False,0.18254603682946358,0.622898318654924,0.18254603682946358,0.3293301307712837,0.000691,0.0886,5.0,0.0,3.0,0.6614583333333334,both,BOTH,0.4667313567957718,C=N/Nc(c)c
C=CCO,C=CCO,2.574162679425837,3.892128279883382,0.3802649752069439,0.4199136739963857,0.4,0.0007434944237918,2.0,0.0,3.0,0.0,Medium_StrongEnriched,False,0.8518815052041633,0.5320256204963971,0.8518815052041633,0.7452628769682411,0.0,0.0,0.0,1.0,0.0,0.2903645833333333,both,BOTH,0.4651859249210842,C=CCO
CC(C)[C@@H](C)O,C[C@@H](C)[C@@H](C)O,2.574162679425837,3.892128279883382,0.3802649752069439,0.4199136739963857,0.4,0.0007434944237918,2.0,2.0,1.0,1.0,Medium_StrongEnriched,False,0.8518815052041633,0.5320256204963971,0.8518815052041633,0.7452628769682411,0.0,0.0,0.0,0.0,2.0,0.2903645833333333,both,BOTH,0.4651859249210842,C[C@@H](C)[C@@H](C)O
cc(c)NC(N)=O,cc(c)NC(N)=O,2.574162679425837,3.892128279883382,0.3802649752069439,0.4199136739963857,0.4,0.0007434944237918,2.0,0.0,3.0,0.0,Medium_StrongEnriched,False,0.8518815052041633,0.5320256204963971,0.8518815052041633,0.7452628769682411,0.0,0.0,0.0,2.0,0.0,0.2903645833333333,both,BOTH,0.4651859249210842,cc(c)NC(N)=O
ccc(I)c(c)O,ccc(I)c(c)O,2.574162679425837,3.892128279883382,0.3802649752069439,0.4199136739963857,0.4,0.0007434944237918,2.0,2.0,1.0,1.0,Medium_StrongEnriched,False,0.8518815052041633,0.5320256204963971,0.8518815052041633,0.7452628769682411,0.0,0.0,0.0,1.0,0.0,0.2903645833333333,both,BOTH,0.4651859249210842,ccc(I)c(c)O
nc(n)N,nc(n)N,2.574162679425837,3.892128279883382,0.3802649752069439,0.4199136739963857,0.4,0.0007434944237918,2.0,1.0,2.0,0.0,Medium_StrongEnriched,False,0.8518815052041633,0.5320256204963971,0.8518815052041633,0.7452628769682411,0.0,0.0,0.0,4.0,1.0,0.2903645833333333,both,BOTH,0.4651859249210842,nc(n)N
CCCCc,CCCCc,2.574162679425837,3.892128279883382,0.3802649752069439,0.4199136739963857,0.4,0.0007434944237918,2.0,2.0,1.0,1.0,Medium_StrongEnriched,False,0.8518815052041633,0.5320256204963971,0.8518815052041633,0.7452628769682411,0.0,0.0,0.0,0.0,5.0,0.2903645833333333,both,BOTH,0.4651859249210842,CCCCc
C=Cc(cc)cc,C=C/c(cc)cc,0.0,0.1096481603394045,0.1381808819359198,0.8595520397699349,0.0,0.0,0.0,6.0,18.0,0.0,Neutral_Balanced,False,0.18254603682946358,0.6941553242594075,0.18254603682946358,0.35308246597277826,8.5e-05,0.025,3.0,1.0,11.0,0.6111111111111112,both,BOTH,0.46451331315095334,C=C/c(cc)cc
ccc(NC)c(c)C,CNc(cc)c(c)C,1.815114709851552,2.2225164137337208,0.1400773629229732,0.8536320428153965,0.282051282051282,0.004089219330855,11.0,8.0,20.0,0.0,Medium_StrongEnriched,False,0.7614091273018415,0.6893514811849479,0.7614091273018415,0.7373899119295437,0.0,0.0,0.0,2.0,1.0,0.2903645833333333,both,BOTH,0.4627222866165248,CNc(cc)c(c)C
cc(C)c(C(=O)O)c(c)-n,Cc(c)c(C(=O)O)c(c)-n,0.0,0.1633901741428623,0.3515257467962129,0.4540428604534837,0.0,0.0,0.0,0.0,16.0,0.0,Negative_InactiveOnly,False,0.18254603682946358,0.5544435548438751,0.18254603682946358,0.3065118761676007,0.001673,1.0,1.0,0.0,0.0,0.6983506944444444,both,BOTH,0.4626583853958702,Cc(c)c(C(=O)O)c(c)-n
CC(CS)C(N)=O,CC(CS)C(N)=O,0.0,0.1312760439432351,0.1803078066922682,0.7439854694507722,0.0,0.0,0.0,5.0,15.0,0.0,Neutral_Balanced,False,0.18254603682946358,0.6613290632506005,0.18254603682946358,0.34214037896984256,0.000153,0.054,1.0,4.0,0.0,0.6245659722222222,both,BOTH,0.4622653333614573,CC(CS)C(N)=O
ccc(cc)S(=O)(=O)O,ccc(cc)S(=O)(=O)O,0.0,0.1740085559024164,0.3510214393177255,0.4546663573431926,0.0,0.0,0.0,8.0,7.0,1.0,Neutral_Balanced,False,0.18254603682946358,0.578462770216173,0.18254603682946358,0.31451828129170006,0.000891,0.7961,1.0,1.0,0.0,0.6727430555555556,both,BOTH,0.4599891189846343,ccc(cc)S(=O)(=O)O
CC(C)(C)C,CC(C)(C)C,0.0,0.1312760439432351,0.1803078066922682,0.7439854694507722,0.0,0.0,0.0,7.0,13.0,0.0,Neutral_Balanced,False,0.18254603682946358,0.6613290632506005,0.18254603682946358,0.34214037896984256,0.000101,0.0872,2.0,0.0,3.0,0.6150173611111112,both,BOTH,0.4587180757323479,CC(C)(C)C
cc([N+])cc(c)[nH],cc([N+])cc(c)[nH],2.145135566188197,2.937239655651208,0.3515257467962129,0.4540428604534837,0.3333333333333333,0.0011152416356877,3.0,6.0,0.0,1.0,Second_StrongWeak_NoInactive,False,0.8090472377902321,0.5544435548438751,0.8090472377902321,0.7241793434747797,0.0,0.0,0.0,0.0,8.0,0.2903645833333333,both,BOTH,0.4585586476413473,cc([N+])cc(c)[nH]
cc(C)c(c(c)C)c(c)c,Cc(c)c(c(C)c)c(c)c,2.145135566188197,2.937239655651208,0.3515257467962129,0.4540428604534837,0.3333333333333333,0.0011152416356877,3.0,1.0,5.0,0.0,Medium_StrongEnriched,False,0.8090472377902321,0.5544435548438751,0.8090472377902321,0.7241793434747797,0.0,0.0,0.0,0.0,2.0,0.2903645833333333,both,BOTH,0.4585586476413473,Cc(c)c(c(C)c)c(c)c
ccc,ccc,1.070309745656006,2.4855908941971454,4.5617712803522486e-05,4.340866493318695,0.1663157894736842,0.1468401486988847,395.0,598.0,1382.0,0.0,Neutral_Balanced,True,0.6381104883907126,0.8927141713370697,0.6381104883907126,0.7229783827061649,0.0,0.0,0.0,32.0,21.0,0.2903645833333333,both,BOTH,0.4581782588179875,ccc
ccc(c(c)C)c(c)n,Cc(c)c(cc)c(c)n,0.0,0.1312760439432351,0.1803078066922682,0.7439854694507722,0.0,0.0,0.0,3.0,17.0,0.0,Neutral_Balanced,False,0.18254603682946358,0.6613290632506005,0.18254603682946358,0.34214037896984256,7e-05,0.0233,1.0,3.0,0.0,0.6098090277777778,both,BOTH,0.4567715970407093,Cc(c)c(cc)c(c)n
c,c,1.050943432628492,2.858258161799477,0.000228521166658,3.641073567423225,0.1633064516129032,0.1505576208178438,405.0,614.0,1461.0,0.0,Neutral_Balanced,True,0.6349079263410728,0.8767013610888711,0.6349079263410728,0.7155057379236722,0.0,0.0,0.0,11.0,0.0,0.2903645833333333,both,BOTH,0.4558042622275666,c
cc(c)S(N)(=O)=O,cc(c)S(N)(=O)=O,1.678801747451633,1.9952047346560424,0.184503748866948,0.7339948051380467,0.2608695652173913,0.0044609665427509,12.0,8.0,26.0,0.0,Medium_StrongEnriched,False,0.745396317053643,0.6509207365892714,0.745396317053643,0.7139044568988524,0.0,0.0,0.0,26.0,6.0,0.2903645833333333,both,BOTH,0.45529393820612735,cc(c)S(N)(=O)=O
cCCc(n)n,cCCc(n)n,0.0,0.1539853217272572,0.2585884938801472,0.5873908033362606,0.0,0.0,0.0,0.0,17.0,0.0,Negative_InactiveOnly,False,0.18254603682946358,0.622898318654924,0.18254603682946358,0.3293301307712837,0.00017,0.0297,1.0,4.0,0.0,0.6265190972222222,both,BOTH,0.45423740072664764,cCCc(n)n
ccc(cc)C(F)(F)F,ccc(cc)C(F)(F)F,1.6854636591478698,2.0081604830071087,0.2305307139994146,0.6372712046264374,0.2619047619047619,0.004089219330855,11.0,10.0,21.0,0.0,Medium_StrongEnriched,False,0.7461969575660529,0.6317053642914331,0.7461969575660529,0.7080330931411796,0.0,0.0,0.0,3.0,1.0,0.2903645833333333,both,BOTH,0.45341783608074987,ccc(cc)C(F)(F)F
CN(C)S(c)(=O)=O,cS(=O)(=O)N(C)C,2.145135566188197,3.025877017473656,0.4513455900264954,0.3454907965553292,0.3333333333333333,0.0007434944237918,2.0,2.0,2.0,0.0,Medium_StrongEnriched,False,0.8090472377902321,0.48478783026421135,0.8090472377902321,0.7009607686148919,0.0,0.0,0.0,2.0,3.0,0.2903645833333333,both,BOTH,0.4511476271819194,cS(=O)(=O)N(C)C
cc(n)NC(C)=O,cc(n)NC(C)=O,2.145135566188197,3.025877017473656,0.4513455900264954,0.3454907965553292,0.3333333333333333,0.0007434944237918,2.0,2.0,2.0,0.0,Medium_StrongEnriched,False,0.8090472377902321,0.48478783026421135,0.8090472377902321,0.7009607686148919,0.0,0.0,0.0,0.0,4.0,0.2903645833333333,both,BOTH,0.4511476271819194,cc(n)NC(C)=O
CN1C[C@H](N)C1=O,CN1C[C@H](N)C1=O,2.145135566188197,3.025877017473656,0.4513455900264954,0.3454907965553292,0.3333333333333333,0.0007434944237918,2.0,2.0,2.0,0.0,Medium_StrongEnriched,False,0.8090472377902321,0.48478783026421135,0.8090472377902321,0.7009607686148919,0.0,0.0,0.0,2.0,0.0,0.2903645833333333,both,BOTH,0.4511476271819194,CN1C[C@H](N)C1=O
CCSC(c)=O,CCSC(c)=O,1.9306220095693776,2.544484556758925,0.4127697585049684,0.3842921287149644,0.3,0.0011152416356877,3.0,5.0,2.0,1.0,Medium_StrongEnriched,False,0.7842273819055244,0.5208166533226581,0.7842273819055244,0.6964238057112357,0.0,0.0,0.0,2.0,0.0,0.2903645833333333,both,BOTH,0.4496852323222959,CCSC(c)=O
cc(c)C(=O)SC,cc(c)C(=O)SC,1.9306220095693776,2.544484556758925,0.4127697585049684,0.3842921287149644,0.3,0.0011152416356877,3.0,5.0,2.0,1.0,Medium_StrongEnriched,False,0.7842273819055244,0.5208166533226581,0.7842273819055244,0.6964238057112357,0.0,0.0,0.0,0.0,10.0,0.2903645833333333,both,BOTH,0.4496852323222959,cc(c)C(=O)SC
cc(s)CCC,cc(s)CCC,1.9306220095693776,2.544484556758925,0.4127697585049684,0.3842921287149644,0.3,0.0011152416356877,3.0,2.0,5.0,0.0,Medium_StrongEnriched,False,0.7842273819055244,0.5208166533226581,0.7842273819055244,0.6964238057112357,0.0,0.0,0.0,1.0,0.0,0.2903645833333333,both,BOTH,0.4496852323222959,cc(s)CCC
CNCC(=O)O,CNCC(=O)O,0.0,0.1860915420425987,0.3510214393177255,0.4546663573431926,0.0,0.0,0.0,5.0,9.0,0.0,Neutral_Balanced,False,0.18254603682946358,0.578462770216173,0.18254603682946358,0.31451828129170006,0.000298,0.0416,5.0,2.0,3.0,0.63671875,both,BOTH,0.4475038401133555,CNCC(=O)O
CC(C)(C)O,CC(C)(C)O,0.0,0.1312760439432351,0.1803078066922682,0.7439854694507722,0.0,0.0,0.0,6.0,14.0,0.0,Neutral_Balanced,False,0.18254603682946358,0.6613290632506005,0.18254603682946358,0.34214037896984256,3e-06,0.0027,1.0,0.0,12.0,0.5815972222222222,both,BOTH,0.44608059139455825,CC(C)(C)O
CCC(O)S(=O)(=O)O,CCC(O)S(=O)(=O)O,0.0,0.1999646002035488,0.4513455900264954,0.3454907965553292,0.0,0.0,0.0,5.0,8.0,0.0,Neutral_Balanced,False,0.18254603682946358,0.48478783026421135,0.18254603682946358,0.28329330130771285,0.001697,0.8248,2.0,1.0,0.0,0.69921875,both,BOTH,0.4450662737433071,CCC(O)S(=O)(=O)O
cc(C)nc(c)N,Cc(c)nc(c)N,0.0,0.2846632710809281,0.624428810259094,0.2045170674163206,0.0,0.0,0.0,2.0,7.0,0.0,Neutral_Balanced,False,0.18254603682946358,0.40392313851080863,0.18254603682946358,0.2563384040565786,0.004013,1.0,1.0,0.0,0.0,0.7721354166666666,both,BOTH,0.4448909534075678,Cc(c)nc(c)N
NC(=O)C(CS)C(F)(F)F,NC(=O)C(CS)C(F)(F)F,0.0,0.4165977391783843,0.7802674544627747,0.1077565074532979,0.0,0.0,0.0,4.0,2.0,1.0,Neutral_Balanced,False,0.18254603682946358,0.2790232185748599,0.18254603682946358,0.21470509741126234,0.089057,1.0,3.0,0.0,0.0,0.9149305555555556,both,BOTH,0.4432158097982245,NC(=O)C(CS)C(F)(F)F
CC(O)S(=O)(=O)O,CC(O)S(=O)(=O)O,0.0,0.1999646002035488,0.4513455900264954,0.3454907965553292,0.0,0.0,0.0,5.0,8.0,0.0,Neutral_Balanced,False,0.18254603682946358,0.48478783026421135,0.18254603682946358,0.28329330130771285,0.001125,1.0,1.0,0.0,0.0,0.6809895833333334,both,BOTH,0.4392263507790304,CC(O)S(=O)(=O)O
CN(C)CCS,CN(C)CCS,1.8386876281613125,2.4746262141220123,0.5432271660884713,0.265018519678752,0.2857142857142857,0.0007434944237918,2.0,4.0,1.0,1.0,Medium_StrongEnriched,False,0.7678142514011209,0.43915132105684546,0.7678142514011209,0.6582599412863624,0.0,0.0,0.0,2.0,1.0,0.2903645833333333,both,BOTH,0.4371903173409026,CN(C)CCS
ccc(OC)c(c)N,ccc(OC)c(c)N,1.8386876281613125,2.4746262141220123,0.5432271660884713,0.265018519678752,0.2857142857142857,0.0007434944237918,2.0,3.0,2.0,1.0,Medium_StrongEnriched,False,0.7678142514011209,0.43915132105684546,0.7678142514011209,0.6582599412863624,0.0,0.0,0.0,1.0,0.0,0.2903645833333333,both,BOTH,0.4371903173409026,ccc(OC)c(c)N
cc(n)O,cc(n)O,0.0,0.2349488338268142,0.4513455900264954,0.3454907965553292,0.0,0.0,0.0,2.0,9.0,0.0,Neutral_Balanced,False,0.18254603682946358,0.48478783026421135,0.18254603682946358,0.28329330130771285,0.000936,0.2015,1.0,1.0,1.0,0.6740451388888888,both,BOTH,0.43698108955222437,cc(n)O
ccc(cc)C(N)=S,ccc(cc)C(N)=S,0.0,0.3608920748705695,0.7802674544627747,0.1077565074532979,0.0,0.0,0.0,3.0,4.0,0.0,Neutral_Balanced,False,0.18254603682946358,0.2790232185748599,0.18254603682946358,0.21470509741126234,0.027976,1.0,7.0,0.0,0.0,0.88671875,both,BOTH,0.4363290450968658,ccc(cc)C(N)=S
cc(C)cc(c)[N+],cc(C)cc(c)[N+],1.716108452950558,2.134945193265852,0.5015111462012767,0.2997194102409409,0.2666666666666666,0.0014869888475836,4.0,5.0,6.0,0.0,Medium_StrongEnriched,False,0.7502001601281025,0.44435548438751,0.7502001601281025,0.6482519348812383,0.0,0.0,0.0,2.0,4.0,0.2903645833333333,both,BOTH,0.43385412636831966,cc(C)cc(c)[N+]
cnn,cnn,1.182013475246558,1.2688187408961795,0.3313614675212554,0.4796979950592295,0.1836734693877551,0.0234200743494423,63.0,86.0,194.0,0.0,Neutral_Balanced,False,0.6701361088871097,0.5956765412329864,0.6701361088871097,0.6453162530024019,0.0,0.0,0.0,16.0,14.0,0.2903645833333333,both,BOTH,0.43287063300860495,cnn
ccc(C(N)=O)c(c)C,Cc(c)c(cc)C(N)=O,1.6088516746411483,1.9202948402948403,0.4678547280797315,0.3298889772407994,0.25,0.0022304832713754,6.0,1.0,17.0,0.0,Medium_StrongEnriched,False,0.7397918334667735,0.45396317053642915,0.7397918334667735,0.644515612489992,0.0,0.0,0.0,0.0,1.0,0.2903645833333333,both,BOTH,0.4326020194965398,Cc(c)c(cc)C(N)=O
CCN(CC)C(c)=O,cC(=O)N(CC)CC,0.0,0.3608920748705695,0.7802674544627747,0.1077565074532979,0.0,0.0,0.0,1.0,6.0,0.0,Neutral_Balanced,False,0.18254603682946358,0.2790232185748599,0.18254603682946358,0.21470509741126234,0.017696,1.0,4.0,0.0,0.0,0.8706597222222222,both,BOTH,0.4323598969282244,cC(=O)N(CC)CC
Bc(c)cc(c)-n,Bc(c)cc(c)-n,0.0,0.2846632710809281,0.624428810259094,0.2045170674163206,0.0,0.0,0.0,0.0,9.0,0.0,Negative_InactiveOnly,False,0.18254603682946358,0.40392313851080863,0.18254603682946358,0.2563384040565786,0.002645,1.0,2.0,0.0,0.0,0.7291666666666666,both,BOTH,0.43233484664619454,Bc(c)cc(c)-n
cn(c)CC(c)C,cC(C)Cn(c)c,0.0,0.4165977391783843,0.7802674544627747,0.1077565074532979,0.0,0.0,0.0,0.0,6.0,0.0,Negative_InactiveOnly,False,0.18254603682946358,0.2790232185748599,0.18254603682946358,0.21470509741126234,0.017168,0.9094,4.0,0.0,1.0,0.8693576388888888,both,BOTH,0.4320364759402427,cC(C)Cn(c)c
cC,cC,1.201943663545138,1.2893593447543956,0.3510214393177255,0.4546663573431926,0.1867704280155642,0.0178438661710037,48.0,53.0,156.0,0.0,Neutral_Balanced,False,0.6741393114491593,0.578462770216173,0.6741393114491593,0.6422471310381638,0.0,0.0,0.0,0.0,22.0,0.2903645833333333,both,BOTH,0.43184004052533753,cC
cn(c)CCN,cn(c)CCN,0.0,0.2349488338268142,0.4513455900264954,0.3454907965553292,0.0,0.0,0.0,0.0,11.0,0.0,Negative_InactiveOnly,False,0.18254603682946358,0.48478783026421135,0.18254603682946358,0.28329330130771285,0.000576,0.0704,1.0,2.0,4.0,0.6558159722222222,both,BOTH,0.43103163668246053,cn(c)CCN
cc(c)CC(C)N,CC(N)Cc(c)c,0.0,0.3182936256940052,0.7802674544627747,0.1077565074532979,0.0,0.0,0.0,1.0,7.0,0.0,Neutral_Balanced,False,0.18254603682946358,0.2790232185748599,0.18254603682946358,0.21470509741126234,0.014856,1.0,5.0,0.0,0.0,0.8650173611111112,both,BOTH,0.43095665301720804,CC(N)Cc(c)c
ccc(C=N)nc,ccc(/C=N)nc,1.5444976076555024,1.821010101010101,0.4842391197228398,0.3149401285797699,0.24,0.0022304832713754,6.0,18.0,1.0,1.0,Medium_StrongEnriched,False,0.7345876701361089,0.4467574059247398,0.7345876701361089,0.6386442487323192,0.0,0.0,0.0,0.0,3.0,0.2903645833333333,both,BOTH,0.4306270674044881,ccc(/C=N)nc
C=Cc(cc)c(c)O,C=C/c(cc)c(c)O,0.0,0.2846632710809281,0.624428810259094,0.2045170674163206,0.0,0.0,0.0,0.0,9.0,0.0,Negative_InactiveOnly,False,0.18254603682946358,0.40392313851080863,0.18254603682946358,0.2563384040565786,0.002356,0.1994,4.0,1.0,0.0,0.7230902777777778,both,BOTH,0.43052968282614806,C=C/c(cc)c(c)O
